Node Number	Total Deformation (m)
9873	6.33E-03
9874	6.35E-03
9875	7.42E-03
9876	7.35E-03
9877	3.69E-03
9878	3.93E-03
9879	6.35E-03
9880	7.38E-03
9881	7.42E-03
9882	3.87E-03
9883	3.80E-03
9884	6.30E-03
9885	6.30E-03
9886	7.38E-03
9887	7.35E-03
9888	3.75E-03
9889	3.93E-03
9890	8.23E-02
9891	8.22E-02
9892	8.25E-02
9893	8.11E-02
9894	0.1109
9895	0.11088
9896	0.1114
9897	0.1115
9898	5.02E-02
9899	5.44E-02
9900	8.25E-02
9901	8.26E-02
9902	8.27E-02
9903	8.13E-02
9904	0.111
9905	0.11099
9906	0.11159
9907	0.11152
9908	5.67E-02
9909	5.04E-02
9910	6.36E-02
9911	8.24E-02
9912	8.24E-02
9913	8.27E-02
9914	8.13E-02
9915	0.11095
9916	0.11097
9917	0.11155
9918	0.11148
9919	5.39E-02
9920	5.53E-02
9921	8.25E-02
9922	8.25E-02
9923	8.28E-02
9924	8.14E-02
9925	0.11107
9926	0.11104
9927	0.11165
9928	0.11156
9929	5.67E-02
9930	5.04E-02
9931	5.47E-02
9932	8.26E-02
9933	8.26E-02
9934	8.28E-02
9935	8.14E-02
9936	0.11121
9937	0.11124
9938	0.1118
9939	0.11177
9940	5.59E-02
9941	5.03E-02
9942	5.47E-02
9943	8.28E-02
9944	8.28E-02
9945	8.30E-02
9946	8.16E-02
9947	0.11142
9948	0.1114
9949	0.11202
9950	0.11193
9951	5.41E-02
9952	5.21E-02
9953	8.31E-02
9954	8.31E-02
9955	8.34E-02
9956	8.19E-02
9957	0.11162
9958	0.11165
9959	0.11221
9960	0.11217
9961	5.64E-02
9962	5.59E-02
9963	6.59E-02
9964	6.59E-02
9965	8.27E-02
9966	8.25E-02
9967	8.29E-02
9968	8.15E-02
9969	0.11129
9970	0.11118
9971	0.11188
9972	0.11171
9973	5.40E-02
9974	5.55E-02
9975	8.24E-02
9976	8.23E-02
9977	8.26E-02
9978	8.12E-02
9979	0.11093
9980	0.11092
9981	0.1115
9982	0.11146
9983	5.53E-02
9984	8.12E-02
9985	8.27E-02
9986	0.11101
9987	0.11101
9988	0.11157
9989	0.11153
9990	5.49E-02
9991	5.00E-02
9992	5.40E-02
9993	8.11E-02
9994	8.26E-02
9995	0.1109
9996	0.1109
9997	0.11142
9998	0.1115
9999	5.65E-02
10000	5.02E-02
10001	5.40E-02
10002	8.25E-02
10003	8.26E-02
10004	8.28E-02
10005	8.15E-02
10006	0.11095
10007	0.111
10008	0.11152
10009	0.11154
10010	5.52E-02
10011	6.50E-02
10012	8.13E-02
10013	8.27E-02
10014	0.11097
10015	0.11095
10016	0.11148
10017	0.11153
10018	5.44E-02
10019	5.57E-02
10020	8.14E-02
10021	8.29E-02
10022	0.11102
10023	0.111
10024	0.11156
10025	0.11161
10026	6.54E-02
10027	6.38E-02
10028	8.25E-02
10029	8.24E-02
10030	8.27E-02
10031	8.12E-02
10032	0.11101
10033	0.11102
10034	0.11158
10035	0.11157
10036	5.52E-02
10037	5.38E-02
10038	5.18E-02
10039	8.13E-02
10040	8.27E-02
10041	0.11106
10042	0.11106
10043	0.11157
10044	0.11163
10045	5.51E-02
10046	5.35E-02
10047	5.49E-02
10048	8.12E-02
10049	8.26E-02
10050	0.11097
10051	0.11097
10052	0.11151
10053	0.11158
10054	5.35E-02
10055	5.21E-02
10056	8.25E-02
10057	8.25E-02
10058	8.27E-02
10059	8.13E-02
10060	0.11106
10061	0.11104
10062	0.11161
10063	0.1116
10064	5.51E-02
10065	5.53E-02
10066	5.52E-02
10067	8.13E-02
10068	8.28E-02
10069	0.1111
10070	0.11113
10071	0.11166
10072	0.11165
10073	5.67E-02
10074	5.04E-02
10075	5.41E-02
10076	8.13E-02
10077	8.27E-02
10078	0.11105
10079	0.11101
10080	0.11164
10081	0.11156
10082	5.50E-02
10083	5.57E-02
10084	5.04E-02
10085	5.40E-02
10086	8.28E-02
10087	8.27E-02
10088	8.30E-02
10089	8.15E-02
10090	0.11137
10091	0.11136
10092	0.11193
10093	0.1119
10094	5.54E-02
10095	5.41E-02
10096	5.20E-02
10097	8.16E-02
10098	8.30E-02
10099	0.11141
10100	0.11141
10101	0.11197
10102	0.11193
10103	5.53E-02
10104	5.38E-02
10105	5.23E-02
10106	8.15E-02
10107	8.29E-02
10108	0.11128
10109	0.11129
10110	0.11182
10111	0.1119
10112	5.67E-02
10113	5.37E-02
10114	5.49E-02
10115	8.30E-02
10116	8.29E-02
10117	8.32E-02
10118	8.17E-02
10119	0.1115
10120	0.11148
10121	0.11201
10122	0.11208
10123	5.55E-02
10124	5.41E-02
10125	5.58E-02
10126	8.19E-02
10127	8.33E-02
10128	0.11154
10129	0.11155
10130	0.11206
10131	0.11213
10132	5.72E-02
10133	5.51E-02
10134	5.61E-02
10135	8.16E-02
10136	8.30E-02
10137	0.11143
10138	0.11143
10139	0.11197
10140	0.11203
10141	5.54E-02
10142	5.39E-02
10143	5.25E-02
10144	8.29E-02
10145	8.31E-02
10146	8.33E-02
10147	8.19E-02
10148	0.11152
10149	0.11159
10150	0.11203
10151	0.11219
10152	5.58E-02
10153	6.55E-02
10154	8.17E-02
10155	8.31E-02
10156	0.11147
10157	0.11136
10158	0.11204
10159	0.11189
10160	5.53E-02
10161	5.49E-02
10162	5.60E-02
10163	8.20E-02
10164	8.33E-02
10165	0.11163
10166	0.11159
10167	0.11223
10168	0.11214
10169	6.60E-02
10170	6.63E-02
10171	8.23E-02
10172	8.24E-02
10173	8.26E-02
10174	8.13E-02
10175	0.11091
10176	0.11099
10177	0.11143
10178	0.1116
10179	5.51E-02
10180	5.38E-02
10181	5.17E-02
10182	8.12E-02
10183	8.25E-02
10184	0.1109
10185	0.11087
10186	0.11142
10187	0.11147
10188	5.35E-02
10189	5.47E-02
10190	8.14E-02
10191	8.27E-02
10192	0.11114
10193	0.11104
10194	0.11172
10195	0.11158
10196	5.36E-02
10197	5.21E-02
10198	0.191
10199	0.19189
10200	0.19195
10201	0.19102
10202	0.19107
10203	0.19086
10204	0.19088
10205	0.19156
10206	0.19159
10207	0.19137
10208	0.19139
10209	0.19216
10210	0.19218
10211	0.19083
10212	0.19176
10213	0.19173
10214	0.19084
10215	0.19067
10216	0.19141
10217	0.19139
10218	0.19119
10219	0.19199
10220	0.19201
10221	0.19074
10222	0.19165
10223	0.19164
10224	0.19073
10225	0.19058
10226	0.1913
10227	0.1913
10228	0.1911
10229	0.19191
10230	0.1919
10231	0.19074
10232	0.19164
10233	0.19165
10234	0.19072
10235	0.19057
10236	0.19129
10237	0.1913
10238	0.19109
10239	0.1919
10240	0.1919
10241	0.19084
10242	0.19087
10243	0.19171
10244	0.19174
10245	0.1908
10246	0.19066
10247	0.19068
10248	0.19137
10249	0.19139
10250	0.19118
10251	0.19119
10252	0.19199
10253	0.19197
10254	0.19101
10255	0.19186
10256	0.19191
10257	0.19096
10258	0.19083
10259	0.19152
10260	0.19155
10261	0.19134
10262	0.19213
10263	0.19215
10264	0.19121
10265	0.19207
10266	0.19213
10267	0.19118
10268	0.19104
10269	0.19174
10270	0.19177
10271	0.19155
10272	0.19237
10273	0.19234
10274	0.19143
10275	0.19231
10276	0.19237
10277	0.19143
10278	0.19128
10279	0.19198
10280	0.19201
10281	0.19179
10282	0.1926
10283	0.19257
10284	0.19165
10285	0.19254
10286	0.19258
10287	0.19168
10288	0.19172
10289	0.19151
10290	0.19154
10291	0.19221
10292	0.19223
10293	0.19201
10294	0.19204
10295	0.19282
10296	0.19279
10297	0.19182
10298	0.19271
10299	0.19275
10300	0.19186
10301	0.19169
10302	0.19238
10303	0.1924
10304	0.19219
10305	0.19298
10306	0.19297
10307	0.19193
10308	0.19282
10309	0.19284
10310	0.19194
10311	0.19179
10312	0.19248
10313	0.19249
10314	0.19228
10315	0.19307
10316	0.19308
10317	0.19197
10318	0.19285
10319	0.19284
10320	0.19193
10321	0.1918
10322	0.1925
10323	0.1925
10324	0.1923
10325	0.19308
10326	0.19309
10327	0.19188
10328	0.19191
10329	0.19277
10330	0.19274
10331	0.19185
10332	0.19173
10333	0.19172
10334	0.19243
10335	0.19241
10336	0.19221
10337	0.19223
10338	0.19299
10339	0.19301
10340	0.19169
10341	0.19262
10342	0.19257
10343	0.19169
10344	0.19154
10345	0.19226
10346	0.19224
10347	0.19204
10348	0.19282
10349	0.19285
10350	0.19146
10351	0.1924
10352	0.19235
10353	0.19149
10354	0.19132
10355	0.19205
10356	0.19202
10357	0.19183
10358	0.19264
10359	0.19261
10360	0.19122
10361	0.19217
10362	0.19211
10363	0.19127
10364	0.19109
10365	0.19181
10366	0.19178
10367	0.1916
10368	0.19238
10369	0.19241
10370	0.1909
10371	0.19185
10372	0.1918
10373	0.19092
10374	0.19079
10375	0.19075
10376	0.19149
10377	0.19147
10378	0.19127
10379	0.19209
10380	0.19207
10381	0.19077
10382	0.1917
10383	0.19167
10384	0.19077
10385	0.19061
10386	0.19134
10387	0.19133
10388	0.19113
10389	0.19193
10390	0.19195
10391	0.19073
10392	0.19164
10393	0.19164
10394	0.19071
10395	0.19056
10396	0.19129
10397	0.19129
10398	0.19108
10399	0.19189
10400	0.19189
10401	0.19078
10402	0.19167
10403	0.19169
10404	0.19075
10405	0.19061
10406	0.19063
10407	0.19132
10408	0.19133
10409	0.19113
10410	0.19193
10411	0.19194
10412	0.19093
10413	0.19178
10414	0.19182
10415	0.19087
10416	0.19074
10417	0.19074
10418	0.19144
10419	0.19146
10420	0.19126
10421	0.19206
10422	0.19204
10423	0.1911
10424	0.19196
10425	0.19201
10426	0.19106
10427	0.19093
10428	0.19162
10429	0.19165
10430	0.19144
10431	0.19225
10432	0.19223
10433	0.19132
10434	0.19219
10435	0.19225
10436	0.19131
10437	0.19116
10438	0.19186
10439	0.19189
10440	0.19167
10441	0.19246
10442	0.19249
10443	0.19154
10444	0.19243
10445	0.19248
10446	0.19156
10447	0.1914
10448	0.19144
10449	0.1921
10450	0.19213
10451	0.1919
10452	0.19269
10453	0.19272
10454	0.19174
10455	0.19263
10456	0.19268
10457	0.1918
10458	0.19161
10459	0.19162
10460	0.1923
10461	0.19232
10462	0.19212
10463	0.19291
10464	0.19289
10465	0.19188
10466	0.19277
10467	0.1928
10468	0.19191
10469	0.19175
10470	0.19244
10471	0.19245
10472	0.19225
10473	0.19303
10474	0.19304
10475	0.19196
10476	0.19285
10477	0.19285
10478	0.19195
10479	0.1918
10480	0.19251
10481	0.19251
10482	0.1923
10483	0.19309
10484	0.19309
10485	0.19195
10486	0.19282
10487	0.1928
10488	0.1919
10489	0.19177
10490	0.19178
10491	0.19248
10492	0.19246
10493	0.19228
10494	0.19306
10495	0.19305
10496	0.1918
10497	0.1927
10498	0.19266
10499	0.19177
10500	0.19167
10501	0.19163
10502	0.19235
10503	0.19233
10504	0.19214
10505	0.19292
10506	0.19294
10507	0.19158
10508	0.19251
10509	0.19246
10510	0.19159
10511	0.19143
10512	0.19215
10513	0.19213
10514	0.19194
10515	0.19272
10516	0.19275
10517	0.19134
10518	0.19229
10519	0.19223
10520	0.19138
10521	0.19121
10522	0.19193
10523	0.1919
10524	0.19171
10525	0.19252
10526	0.19249
10527	0.1911
10528	0.19206
10529	0.192
10530	0.19117
10531	0.19098
10532	0.19097
10533	0.1917
10534	0.19167
10535	0.19149
10536	0.19227
10537	0.19229
10538	0.20857
10539	0.20766
10540	0.2077
10541	0.20849
10542	0.20854
10543	0.2085
10544	0.20852
10545	0.20782
10546	0.20785
10547	0.20843
10548	0.20844
10549	0.20768
10550	0.20769
10551	0.20843
10552	0.20755
10553	0.20753
10554	0.20839
10555	0.20836
10556	0.20769
10557	0.20767
10558	0.20831
10559	0.20755
10560	0.20757
10561	0.20834
10562	0.20747
10563	0.20747
10564	0.20834
10565	0.20829
10566	0.20761
10567	0.20761
10568	0.20825
10569	0.2075
10570	0.20749
10571	0.20831
10572	0.20746
10573	0.20747
10574	0.20834
10575	0.20828
10576	0.2076
10577	0.2076
10578	0.20824
10579	0.20749
10580	0.20749
10581	0.20834
10582	0.20837
10583	0.20751
10584	0.20754
10585	0.2084
10586	0.20833
10587	0.20833
10588	0.20765
10589	0.20767
10590	0.20829
10591	0.2083
10592	0.20755
10593	0.20754
10594	0.20853
10595	0.20764
10596	0.20768
10597	0.20854
10598	0.2085
10599	0.2078
10600	0.20782
10601	0.20843
10602	0.20766
10603	0.20768
10604	0.20872
10605	0.20781
10606	0.20786
10607	0.20869
10608	0.20869
10609	0.20799
10610	0.20802
10611	0.20858
10612	0.20783
10613	0.20781
10614	0.20892
10615	0.208
10616	0.20804
10617	0.20887
10618	0.2089
10619	0.20821
10620	0.20823
10621	0.20875
10622	0.208
10623	0.20798
10624	0.20908
10625	0.20817
10626	0.20821
10627	0.20901
10628	0.20905
10629	0.20907
10630	0.20909
10631	0.20839
10632	0.20841
10633	0.20889
10634	0.20891
10635	0.20815
10636	0.20813
10637	0.20922
10638	0.20831
10639	0.20833
10640	0.20921
10641	0.20925
10642	0.20854
10643	0.20856
10644	0.20904
10645	0.20826
10646	0.20825
10647	0.20929
10648	0.2084
10649	0.20841
10650	0.2093
10651	0.20934
10652	0.20864
10653	0.20865
10654	0.20911
10655	0.20833
10656	0.20833
10657	0.20929
10658	0.20842
10659	0.20841
10660	0.20931
10661	0.20935
10662	0.20866
10663	0.20865
10664	0.20912
10665	0.20833
10666	0.20834
10667	0.20918
10668	0.2092
10669	0.20835
10670	0.20832
10671	0.20924
10672	0.20927
10673	0.20924
10674	0.20858
10675	0.20856
10676	0.20904
10677	0.20905
10678	0.20827
10679	0.20828
10680	0.20907
10681	0.20823
10682	0.20819
10683	0.20912
10684	0.20912
10685	0.20844
10686	0.20842
10687	0.20893
10688	0.20815
10689	0.20817
10690	0.20892
10691	0.20807
10692	0.20802
10693	0.20894
10694	0.20894
10695	0.20825
10696	0.20823
10697	0.20878
10698	0.20802
10699	0.208
10700	0.20874
10701	0.20788
10702	0.20784
10703	0.20874
10704	0.20873
10705	0.20806
10706	0.20803
10707	0.20861
10708	0.20783
10709	0.20786
10710	0.20849
10711	0.20762
10712	0.20758
10713	0.20843
10714	0.20842
10715	0.20776
10716	0.20774
10717	0.20836
10718	0.20762
10719	0.20761
10720	0.20838
10721	0.20751
10722	0.20749
10723	0.20835
10724	0.20831
10725	0.20764
10726	0.20763
10727	0.20828
10728	0.20752
10729	0.20752
10730	0.20832
10731	0.20746
10732	0.20746
10733	0.20833
10734	0.20827
10735	0.2076
10736	0.20759
10737	0.20824
10738	0.20749
10739	0.20749
10740	0.20832
10741	0.20748
10742	0.20749
10743	0.20836
10744	0.20829
10745	0.20762
10746	0.20762
10747	0.20825
10748	0.20751
10749	0.20751
10750	0.20844
10751	0.20757
10752	0.2076
10753	0.20847
10754	0.20841
10755	0.20772
10756	0.20774
10757	0.20836
10758	0.20761
10759	0.20759
10760	0.20862
10761	0.20772
10762	0.20776
10763	0.20861
10764	0.20859
10765	0.20789
10766	0.20792
10767	0.2085
10768	0.20775
10769	0.20773
10770	0.20882
10771	0.2079
10772	0.20795
10773	0.20878
10774	0.2088
10775	0.2081
10776	0.20813
10777	0.20867
10778	0.20789
10779	0.20791
10780	0.20901
10781	0.20809
10782	0.20813
10783	0.20894
10784	0.20899
10785	0.2083
10786	0.20832
10787	0.20882
10788	0.20806
10789	0.20807
10790	0.20916
10791	0.20824
10792	0.20827
10793	0.20913
10794	0.20915
10795	0.20918
10796	0.20847
10797	0.20849
10798	0.20898
10799	0.20821
10800	0.20819
10801	0.20927
10802	0.20836
10803	0.20838
10804	0.20926
10805	0.20931
10806	0.2086
10807	0.20861
10808	0.20908
10809	0.20829
10810	0.2083
10811	0.2093
10812	0.20842
10813	0.20842
10814	0.20932
10815	0.20936
10816	0.20866
10817	0.20866
10818	0.20912
10819	0.20834
10820	0.20834
10821	0.20926
10822	0.20839
10823	0.20837
10824	0.20929
10825	0.20932
10826	0.20863
10827	0.20861
10828	0.20909
10829	0.20832
10830	0.20831
10831	0.20913
10832	0.2083
10833	0.20826
10834	0.20919
10835	0.20919
10836	0.20851
10837	0.2085
10838	0.20899
10839	0.20821
10840	0.20823
10841	0.209
10842	0.20815
10843	0.20811
10844	0.20903
10845	0.20903
10846	0.20835
10847	0.20833
10848	0.20886
10849	0.20808
10850	0.2081
10851	0.20883
10852	0.20798
10853	0.20793
10854	0.20884
10855	0.20883
10856	0.20816
10857	0.20813
10858	0.2087
10859	0.20794
10860	0.20792
10861	0.20865
10862	0.20779
10863	0.20775
10864	0.20864
10865	0.20863
10866	0.20795
10867	0.20793
10868	0.20853
10869	0.20775
10870	0.20777
10871	0.34036
10872	0.34025
10873	0.3403
10874	0.34245
10875	0.29879
10876	0.29833
10877	0.29961
10878	0.2996
10879	0.37061
10880	0.38899
10881	0.38318
10882	0.34047
10883	0.34077
10884	0.34066
10885	0.34252
10886	0.29872
10887	0.29866
10888	0.29984
10889	0.29987
10890	0.37608
10891	0.38844
10892	0.37679
10893	0.34096
10894	0.34145
10895	0.34105
10896	0.34287
10897	0.29917
10898	0.29912
10899	0.30041
10900	0.30045
10901	0.38389
10902	0.39222
10903	0.37717
10904	0.34152
10905	0.34132
10906	0.34106
10907	0.34337
10908	0.29947
10909	0.29922
10910	0.30076
10911	0.30062
10912	0.37333
10913	0.39588
10914	0.37527
10915	0.34179
10916	0.34147
10917	0.34145
10918	0.34366
10919	0.29968
10920	0.2994
10921	0.30093
10922	0.30077
10923	0.39638
10924	0.3882
10925	0.34119
10926	0.34113
10927	0.34099
10928	0.34315
10929	0.29915
10930	0.299
10931	0.30034
10932	0.30027
10933	0.37395
10934	0.38977
10935	0.39216
10936	0.34077
10937	0.34069
10938	0.34071
10939	0.34286
10940	0.29892
10941	0.29875
10942	0.29996
10943	0.29989
10944	0.38503
10945	0.3405
10946	0.34037
10947	0.34067
10948	0.34268
10949	0.29878
10950	0.29848
10951	0.29976
10952	0.29949
10953	0.38702
10954	0.37619
10955	0.39348
10956	0.37404
10957	0.34036
10958	0.34051
10959	0.34049
10960	0.34268
10961	0.29876
10962	0.29851
10963	0.29958
10964	0.2997
10965	0.38245
10966	0.38354
10967	0.34247
10968	0.34047
10969	0.29882
10970	0.29855
10971	0.2997
10972	0.29964
10973	0.38334
10974	0.37602
10975	0.34254
10976	0.34042
10977	0.29888
10978	0.29842
10979	0.29974
10980	0.29963
10981	0.37346
10982	0.38144
10983	0.34091
10984	0.34103
10985	0.34092
10986	0.34307
10987	0.29925
10988	0.29881
10989	0.30019
10990	0.30025
10991	0.37688
10992	0.38954
10993	0.34285
10994	0.34069
10995	0.2993
10996	0.29899
10997	0.30028
10998	0.3002
10999	0.375
11000	0.34283
11001	0.34083
11002	0.29885
11003	0.29864
11004	0.30007
11005	0.3001
11006	0.37892
11007	0.38928
11008	0.39018
11009	0.34161
11010	0.34162
11011	0.34148
11012	0.34352
11013	0.29962
11014	0.29911
11015	0.30067
11016	0.30067
11017	0.39569
11018	0.39728
11019	0.38961
11020	0.34354
11021	0.34141
11022	0.29971
11023	0.29941
11024	0.30079
11025	0.30071
11026	0.39408
11027	0.37601
11028	0.39467
11029	0.34339
11030	0.34142
11031	0.2993
11032	0.299
11033	0.30064
11034	0.30057
11035	0.3933
11036	0.38941
11037	0.34181
11038	0.34133
11039	0.34124
11040	0.29975
11041	0.30082
11042	0.30082
11043	0.37938
11044	0.38941
11045	0.37628
11046	0.34368
11047	0.34166
11048	0.29998
11049	0.29965
11050	0.30107
11051	0.30094
11052	0.39083
11053	0.39687
11054	0.34317
11055	0.34323
11056	0.3411
11057	0.29929
11058	0.29886
11059	0.30065
11060	0.30041
11061	0.3791
11062	0.37466
11063	0.37391
11064	0.34116
11065	0.34116
11066	0.34098
11067	0.34307
11068	0.29922
11069	0.29885
11070	0.30022
11071	0.30037
11072	0.38699
11073	0.37405
11074	0.34305
11075	0.34107
11076	0.2993
11077	0.29905
11078	0.30032
11079	0.30026
11080	0.38938
11081	0.37415
11082	0.34333
11083	0.34116
11084	0.2994
11085	0.29889
11086	0.30072
11087	0.30044
11088	0.38544
11089	0.34082
11090	0.341
11091	0.34089
11092	0.34299
11093	0.29926
11094	0.29886
11095	0.30013
11096	0.30026
11097	0.37446
11098	0.35283
11099	0.34287
11100	0.34084
11101	0.29924
11102	0.29885
11103	0.30013
11104	0.29994
11105	0.38695
11106	0.37582
11107	0.34318
11108	0.34112
11109	0.29913
11110	0.29876
11111	0.30036
11112	0.30021
11113	0.38271
11114	0.37523
11115	0.39072
11116	0.37751
11117	0.35369
11118	0.34062
11119	0.34066
11120	0.34079
11121	0.34289
11122	0.29891
11123	0.29848
11124	0.29969
11125	0.29978
11126	0.3856
11127	0.3831
11128	0.38739
11129	0.37503
11130	0.3427
11131	0.3428
11132	0.34058
11133	0.29898
11134	0.2986
11135	0.29978
11136	0.29961
11137	0.3726
11138	0.34285
11139	0.34072
11140	0.2988
11141	0.29842
11142	0.29991
11143	0.29975
11144	0.38133
11145	0.38823
11146	0.38702
11147	0.34049
11148	0.3405
11149	0.34074
11150	0.34272
11151	0.29876
11152	0.29853
11153	0.29957
11154	0.29979
11155	0.37624
11156	0.39487
11157	0.38459
11158	0.34059
11159	0.29892
11160	0.29826
11161	0.29976
11162	0.29954
11163	0.37203
11164	0.3901
11165	0.38445
11166	0.34275
11167	0.34059
11168	0.29832
11169	0.29991
11170	0.29963
11171	0.37399
11172	0.39202
11173	0
11174	0
11175	0
11176	0
11177	0
11178	5.48E-05
11179	5.38E-05
11180	3.83E-05
11181	3.85E-05
11182	0
11183	0
11184	0
11185	0
11186	4.83E-05
11187	4.03E-05
11188	4.04E-05
11189	0
11190	0
11191	0
11192	0
11193	5.51E-05
11194	4.30E-05
11195	4.22E-05
11196	0
11197	0
11198	0
11199	0
11200	6.46E-05
11201	4.32E-05
11202	4.31E-05
11203	0
11204	0
11205	0
11206	0
11207	0
11208	6.37E-05
11209	6.37E-05
11210	4.31E-05
11211	4.30E-05
11212	0
11213	0
11214	0
11215	0
11216	6.42E-05
11217	4.06E-05
11218	4.06E-05
11219	0
11220	0
11221	0
11222	0
11223	7.04E-05
11224	4.03E-05
11225	4.04E-05
11226	0
11227	0
11228	0
11229	0
11230	6.08E-05
11231	4.04E-05
11232	3.98E-05
11233	0
11234	0
11235	0
11236	0
11237	0
11238	4.07E-05
11239	4.12E-05
11240	0
11241	0
11242	0
11243	0
11244	7.14E-05
11245	4.00E-05
11246	4.15E-05
11247	0
11248	0
11249	0
11250	0
11251	6.20E-05
11252	4.02E-05
11253	3.98E-05
11254	0
11255	0
11256	0
11257	0
11258	6.26E-05
11259	4.14E-05
11260	4.06E-05
11261	0
11262	0
11263	0
11264	0
11265	0
11266	6.59E-05
11267	4.19E-05
11268	4.39E-05
11269	0
11270	0
11271	0
11272	0
11273	5.08E-05
11274	4.17E-05
11275	4.36E-05
11276	0
11277	0
11278	0
11279	0
11280	5.60E-05
11281	4.17E-05
11282	4.21E-05
11283	0
11284	0
11285	0
11286	0
11287	6.61E-05
11288	3.93E-05
11289	3.95E-05
11290	0
11291	0
11292	4.92E-05
11293	3.92E-05
11294	3.91E-05
11295	0
11296	0
11297	5.00E-05
11298	4.10E-05
11299	4.18E-05
11300	0
11301	0
11302	6.42E-05
11303	4.25E-05
11304	4.38E-05
11305	0
11306	0
11307	6.34E-05
11308	4.27E-05
11309	4.34E-05
11310	0
11311	0
11312	6.22E-05
11313	4.28E-05
11314	4.03E-05
11315	0
11316	0
11317	7.03E-05
11318	4.07E-05
11319	4.07E-05
11320	0
11321	0
11322	6.47E-05
11323	3.99E-05
11324	4.02E-05
11325	0
11326	0
11327	6.70E-05
11328	4.09E-05
11329	4.27E-05
11330	0
